Iteration,ET
0,23.177400000000
1,22.190900000000
2,22.159100000000
3,22.182000000000
4,22.224400000000
5,23.377500000000
6,23.256900000000
7,22.262800000000
8,22.288700000000
9,23.456300000000
10,22.328600000000
11,22.360800000000
12,22.268200000000
13,22.266700000000
14,22.271400000000
15,22.307900000000
16,22.279000000000
17,22.324800000000
18,22.310400000000
19,22.277200000000
20,22.276500000000
21,22.303700000000
22,22.293300000000
23,22.286800000000
24,22.254800000000
25,22.255500000000
26,22.297700000000
27,22.270600000000
28,22.284900000000
29,22.313200000000
30,22.293500000000
31,22.275300000000
32,22.300500000000
33,22.281300000000
34,22.296700000000
35,22.275900000000
36,22.272500000000
37,22.309500000000
38,22.976000000000
39,22.340400000000
40,22.152000000000
41,22.212100000000
42,22.255900000000
43,22.247000000000
44,22.178800000000
45,22.173700000000
46,22.323300000000
47,23.333400000000
48,22.133600000000
49,22.152100000000
50,22.113700000000
51,22.197600000000
52,22.124300000000
53,22.108900000000
54,22.196900000000
55,22.178600000000
56,22.117200000000
57,22.179400000000
58,22.161200000000
59,22.150100000000
60,22.144500000000
61,22.307500000000
62,22.572600000000
63,22.191500000000
64,22.115700000000
65,22.119700000000
66,22.167100000000
67,22.160500000000
68,22.071200000000
69,22.144600000000
70,22.132800000000
71,22.322500000000
72,22.052400000000
73,22.116300000000
74,22.091100000000
75,22.092300000000
76,22.048800000000
77,22.124400000000
78,22.075500000000
79,22.087000000000
80,22.126200000000
81,22.102700000000
82,22.138300000000
83,22.068900000000
84,22.152700000000
85,22.169500000000
86,22.184500000000
87,22.125500000000
88,22.073500000000
89,22.112000000000
90,22.158700000000
91,22.132000000000
92,22.123800000000
93,22.116100000000
94,22.163900000000
95,22.125900000000
96,22.156600000000
97,22.150200000000
98,22.056100000000
99,22.132800000000
100,22.096300000000
101,22.151600000000
102,22.119800000000
103,22.151700000000
104,22.151600000000
105,22.122700000000
106,23.467900000000
107,22.364600000000
108,22.205000000000
109,22.147500000000
110,22.150900000000
111,22.137700000000
112,22.157300000000
113,22.168300000000
114,22.115000000000
115,22.152400000000
116,22.162300000000
117,22.209700000000
118,22.184300000000
119,22.156300000000
120,22.174700000000
121,22.101200000000
122,22.184900000000
123,22.142200000000
124,22.106200000000
125,22.091500000000
126,22.134300000000
127,22.133400000000
128,22.187400000000
129,22.125000000000
130,22.136300000000
131,22.153900000000
132,22.158700000000
133,22.155600000000
134,22.116900000000
135,22.180500000000
136,22.162500000000
137,22.125500000000
138,22.181700000000
139,22.197200000000
140,22.240300000000
141,22.162900000000
142,22.152200000000
143,22.181400000000
144,22.157600000000
145,22.169400000000
146,22.153400000000
147,22.179400000000
148,22.178400000000
149,22.161600000000
150,22.131100000000
151,22.167400000000
152,22.186600000000
153,22.192900000000
154,22.162400000000
155,22.197200000000
156,22.165200000000
157,22.127700000000
158,22.141400000000
159,22.183200000000
160,22.183600000000
161,22.191200000000
162,22.113200000000
163,22.163700000000
164,22.170600000000
165,22.135400000000
166,22.157300000000
167,22.142000000000
168,22.166900000000
169,22.121700000000
170,22.136100000000
171,22.144000000000
172,22.109900000000
173,22.141300000000
174,22.194800000000
175,22.159300000000
176,22.211600000000
177,22.193000000000
178,22.224100000000
179,22.155200000000
180,22.228500000000
181,22.148200000000
182,22.180800000000
183,22.138800000000
184,22.166500000000
185,22.201500000000
186,22.153300000000
187,22.110400000000
188,22.166000000000
189,22.165200000000
190,22.170400000000
191,22.131600000000
192,22.155800000000
193,22.176800000000
194,22.156200000000
195,22.144100000000
196,22.143200000000
197,22.190400000000
198,22.196200000000
199,22.162500000000
200,22.135300000000
201,22.179500000000
202,22.160800000000
203,22.177300000000
204,22.148400000000
205,22.194000000000
206,22.151500000000
207,22.249900000000
208,22.179000000000
209,22.146800000000
210,22.200300000000
211,22.139400000000
212,22.178600000000
213,22.193700000000
214,22.186300000000
215,22.198300000000
216,22.165100000000
217,22.151800000000
218,22.182800000000
219,22.155800000000
220,22.215100000000
221,22.227800000000
222,22.184400000000
223,22.172300000000
224,22.161500000000
225,22.192700000000
226,22.164300000000
227,22.178000000000
228,22.154100000000
229,22.172200000000
230,22.127900000000
231,22.158100000000
232,22.235400000000
233,22.152900000000
234,22.171400000000
235,22.191400000000
236,22.115100000000
237,22.161300000000
238,22.295800000000
239,22.222900000000
240,22.230600000000
241,22.157100000000
242,22.193400000000
243,22.185100000000
244,22.193000000000
245,22.204000000000
246,22.137300000000
247,22.217200000000
248,22.165600000000
249,22.108900000000
250,22.122900000000
251,22.155100000000
252,22.180900000000
253,22.180500000000
254,22.125500000000
255,22.146800000000
256,22.150700000000
257,22.169000000000
258,22.187200000000
259,22.138400000000
260,22.212400000000
261,22.135000000000
262,22.165900000000
263,22.128100000000
264,22.163200000000
265,22.143700000000
266,22.136600000000
267,22.170400000000
268,22.185900000000
269,22.136300000000
270,22.153500000000
271,22.169300000000
272,22.164900000000
273,22.179900000000
274,22.182000000000
275,22.139600000000
276,22.140100000000
277,22.188000000000
278,22.180300000000
279,22.165600000000
280,22.209000000000
281,22.150200000000
282,22.175000000000
283,22.133800000000
284,22.169400000000
285,22.168900000000
286,22.163700000000
287,22.146500000000
288,22.120500000000
289,22.142900000000
290,22.153400000000
291,22.172400000000
292,22.191800000000
293,22.140000000000
294,22.158800000000
295,22.159500000000
296,22.119000000000
297,22.192400000000
298,22.155900000000
299,22.171100000000
300,22.169300000000
301,22.114100000000
302,22.191400000000
303,22.200400000000
304,22.192900000000
305,22.143600000000
306,22.145800000000
307,22.187100000000
308,22.181000000000
309,22.168900000000
310,22.141400000000
311,22.155500000000
312,22.179800000000
313,22.148700000000
314,22.168300000000
315,22.163700000000
316,22.163600000000
317,22.139700000000
318,22.167300000000
319,22.157300000000
320,22.166000000000
321,22.148100000000
322,22.188100000000
323,22.172500000000
324,22.175100000000
325,22.188700000000
326,22.142200000000
327,22.133100000000
328,22.244700000000
329,22.154200000000
330,22.141600000000
331,22.086800000000
332,22.157300000000
333,22.170400000000
334,23.242300000000
335,22.384500000000
336,22.466400000000
337,22.385500000000
338,22.354400000000
339,22.474400000000
340,22.425300000000
341,22.303000000000
342,22.211600000000
343,22.265900000000
344,22.207000000000
345,22.247500000000
346,22.160200000000
347,22.195500000000
348,22.412800000000
349,22.158000000000
350,22.157900000000
351,22.162600000000
352,22.168500000000
353,22.179600000000
354,22.157300000000
355,22.186700000000
356,22.219400000000
357,22.186300000000
358,22.208500000000
