Iteration,ET
0,18.338000000000
1,18.323000000000
2,18.345000000000
3,18.406000000000
4,18.335000000000
5,18.348000000000
6,18.479000000000
7,18.444000000000
8,18.443000000000
9,18.455000000000
10,18.431000000000
11,18.486000000000
12,18.425000000000
13,18.444000000000
14,18.426000000000
15,18.422000000000
16,18.506000000000
17,18.431000000000
18,18.454000000000
19,18.496000000000
20,18.445000000000
21,18.471000000000
22,18.447000000000
23,18.421000000000
24,18.457000000000
25,18.440000000000
26,18.453000000000
27,18.561000000000
28,18.398000000000
29,18.610000000000
30,18.581000000000
31,18.630000000000
32,18.628000000000
33,18.573000000000
34,18.583000000000
35,18.590000000000
36,18.598000000000
37,18.646000000000
38,18.581000000000
39,18.642000000000
40,18.634000000000
41,18.548000000000
42,18.650000000000
43,18.594000000000
44,18.642000000000
45,18.636000000000
46,18.439000000000
47,18.509000000000
48,18.603000000000
49,18.627000000000
50,18.636000000000
51,18.674000000000
52,18.603000000000
53,18.631000000000
54,18.542000000000
55,18.589000000000
56,18.582000000000
57,18.594000000000
58,18.660000000000
59,18.570000000000
60,18.591000000000
61,18.607000000000
62,18.552000000000
63,18.671000000000
64,18.368000000000
65,18.461000000000
66,18.445000000000
67,18.415000000000
68,18.411000000000
69,18.525000000000
70,18.442000000000
71,18.456000000000
72,18.376000000000
73,30.274000000000
74,18.477000000000
75,18.499000000000
76,18.424000000000
77,18.385000000000
78,18.412000000000
79,18.426000000000
80,18.384000000000
81,18.448000000000
82,18.421000000000
83,18.425000000000
84,18.450000000000
85,18.392000000000
86,18.445000000000
87,18.422000000000
88,18.458000000000
89,18.361000000000
90,18.436000000000
91,18.410000000000
92,18.409000000000
93,18.461000000000
94,18.398000000000
95,18.473000000000
96,18.469000000000
97,18.368000000000
98,18.397000000000
99,18.472000000000
100,18.399000000000
101,18.414000000000
102,18.563000000000
103,18.426000000000
104,18.471000000000
105,18.463000000000
106,18.462000000000
107,18.388000000000
108,18.401000000000
109,18.469000000000
110,18.403000000000
111,18.493000000000
112,18.458000000000
113,18.394000000000
114,18.469000000000
115,18.395000000000
116,18.390000000000
117,18.459000000000
118,18.411000000000
119,18.396000000000
120,18.444000000000
121,18.377000000000
122,18.409000000000
123,18.473000000000
124,18.442000000000
125,18.459000000000
126,18.461000000000
127,18.424000000000
128,18.372000000000
129,18.579000000000
130,18.459000000000
131,18.458000000000
132,18.479000000000
133,18.406000000000
134,18.372000000000
135,18.441000000000
136,18.439000000000
137,18.501000000000
138,18.402000000000
139,18.433000000000
140,18.426000000000
141,18.487000000000
142,18.406000000000
143,18.428000000000
144,18.434000000000
145,18.410000000000
146,18.393000000000
147,18.429000000000
148,18.376000000000
149,18.478000000000
150,18.437000000000
151,18.419000000000
152,18.416000000000
153,18.422000000000
154,18.425000000000
155,18.461000000000
156,18.570000000000
157,18.513000000000
158,18.499000000000
159,18.446000000000
160,18.422000000000
161,18.415000000000
162,18.405000000000
163,18.446000000000
164,18.360000000000
165,18.409000000000
166,18.432000000000
167,18.448000000000
168,18.405000000000
169,18.463000000000
170,18.432000000000
171,18.405000000000
172,18.425000000000
173,18.403000000000
174,18.443000000000
175,18.388000000000
176,18.362000000000
177,18.452000000000
178,18.403000000000
179,18.744000000000
180,18.424000000000
181,18.435000000000
182,18.459000000000
183,18.470000000000
184,18.493000000000
185,18.498000000000
186,18.457000000000
187,18.448000000000
188,18.449000000000
189,18.425000000000
190,18.454000000000
191,18.454000000000
192,18.434000000000
193,18.430000000000
194,18.496000000000
195,18.385000000000
196,18.462000000000
197,18.457000000000
198,18.431000000000
199,18.412000000000
200,18.407000000000
201,18.419000000000
202,18.423000000000
203,18.464000000000
204,18.416000000000
205,18.459000000000
206,18.428000000000
207,18.465000000000
208,18.454000000000
209,18.472000000000
210,18.533000000000
211,18.567000000000
212,18.477000000000
213,18.494000000000
214,18.457000000000
215,18.442000000000
216,18.449000000000
217,18.408000000000
218,18.426000000000
219,18.442000000000
220,18.435000000000
221,18.440000000000
222,18.463000000000
223,18.494000000000
224,18.459000000000
225,18.442000000000
226,18.443000000000
227,18.506000000000
228,18.449000000000
229,18.415000000000
230,18.410000000000
231,18.428000000000
232,18.436000000000
233,18.458000000000
234,18.449000000000
235,18.443000000000
236,18.435000000000
237,18.416000000000
238,18.468000000000
239,18.520000000000
240,18.442000000000
241,18.458000000000
242,18.422000000000
243,18.457000000000
244,18.442000000000
245,18.443000000000
246,18.421000000000
247,18.402000000000
248,18.413000000000
249,18.482000000000
250,18.433000000000
251,18.429000000000
252,18.462000000000
253,18.429000000000
254,18.393000000000
255,18.453000000000
256,18.422000000000
257,18.464000000000
258,18.437000000000
259,18.403000000000
260,18.440000000000
261,18.393000000000
262,18.370000000000
263,18.482000000000
264,18.433000000000
265,18.458000000000
266,18.460000000000
267,18.506000000000
268,18.447000000000
269,18.489000000000
270,18.430000000000
271,18.458000000000
272,18.437000000000
273,18.448000000000
274,18.414000000000
275,18.493000000000
276,18.398000000000
277,18.422000000000
278,18.448000000000
279,18.430000000000
280,18.373000000000
