Iteration,ET
0,20.430000000000
1,19.233000000000
2,19.211000000000
3,19.209000000000
4,19.255000000000
5,19.222000000000
6,19.209000000000
7,19.225000000000
8,19.243000000000
9,19.243000000000
10,19.232000000000
11,19.281000000000
12,19.210000000000
13,19.222000000000
14,19.282000000000
15,19.239000000000
16,19.230000000000
17,19.274000000000
18,19.272000000000
19,19.249000000000
20,19.208000000000
21,19.249000000000
22,19.234000000000
23,19.225000000000
24,19.207000000000
25,19.244000000000
26,19.250000000000
27,19.221000000000
28,19.295000000000
29,19.252000000000
30,19.239000000000
31,19.229000000000
32,19.202000000000
33,19.252000000000
34,19.249000000000
35,19.254000000000
36,19.232000000000
37,19.228000000000
38,19.230000000000
39,19.267000000000
40,19.194000000000
41,19.209000000000
42,19.207000000000
43,19.213000000000
44,19.286000000000
45,19.251000000000
46,19.213000000000
47,19.218000000000
48,19.224000000000
49,19.214000000000
50,19.260000000000
51,19.199000000000
52,19.236000000000
53,19.281000000000
54,19.264000000000
55,19.237000000000
56,19.243000000000
57,19.236000000000
58,19.247000000000
59,19.249000000000
60,19.252000000000
61,19.267000000000
62,19.234000000000
63,19.223000000000
64,19.228000000000
65,19.219000000000
66,19.237000000000
67,19.939000000000
68,20.435000000000
69,19.255000000000
70,19.300000000000
71,19.247000000000
72,19.251000000000
73,19.200000000000
74,19.252000000000
75,19.251000000000
76,19.244000000000
77,19.244000000000
78,19.204000000000
79,19.241000000000
80,19.273000000000
81,19.262000000000
82,19.229000000000
83,19.230000000000
84,19.237000000000
85,19.241000000000
86,19.221000000000
87,19.297000000000
88,19.220000000000
89,19.234000000000
90,19.228000000000
91,19.207000000000
92,19.235000000000
93,19.208000000000
94,19.216000000000
95,19.283000000000
96,19.203000000000
97,19.238000000000
98,19.242000000000
99,19.263000000000
100,19.246000000000
101,19.255000000000
102,19.254000000000
103,19.237000000000
104,19.250000000000
105,19.236000000000
106,19.247000000000
107,19.211000000000
108,19.224000000000
109,19.257000000000
110,19.213000000000
111,19.204000000000
