Iteration,ET
0,21.687800000000
1,20.840900000000
2,20.838500000000
3,20.839600000000
4,20.944100000000
5,20.882900000000
6,20.954400000000
7,20.943400000000
8,20.932800000000
9,21.695600000000
10,20.932600000000
11,20.915800000000
12,20.901300000000
13,20.947500000000
14,20.892600000000
15,20.898400000000
16,20.893500000000
17,20.901800000000
18,20.871200000000
19,20.967500000000
20,20.873600000000
21,20.897800000000
22,20.902800000000
23,20.892200000000
24,20.904800000000
25,20.891000000000
26,20.905400000000
27,20.899900000000
28,20.870800000000
29,20.920200000000
30,20.860600000000
31,20.925400000000
32,21.041900000000
33,20.863000000000
34,20.892400000000
35,20.858200000000
36,20.883300000000
37,20.899000000000
38,21.057100000000
39,20.970000000000
40,20.971900000000
41,21.716900000000
42,20.872400000000
43,20.901700000000
44,20.988200000000
45,20.889300000000
46,20.891100000000
47,20.912400000000
48,20.894800000000
49,20.905100000000
50,22.088500000000
51,20.937100000000
52,20.988200000000
53,21.003200000000
54,20.831600000000
55,20.762000000000
56,20.779700000000
57,20.781200000000
58,20.775000000000
59,22.023200000000
60,20.956200000000
61,20.917700000000
62,20.917600000000
63,20.876800000000
64,20.976300000000
65,20.906100000000
66,20.961500000000
67,20.938100000000
68,20.895600000000
69,20.969400000000
70,20.928600000000
71,20.870600000000
72,20.826400000000
73,20.846500000000
74,20.876800000000
75,20.845100000000
76,20.885500000000
77,20.857700000000
78,20.899300000000
79,20.986400000000
80,20.840400000000
81,20.857700000000
82,20.894100000000
83,20.844600000000
84,20.851300000000
85,20.870000000000
86,20.901300000000
87,20.847300000000
88,20.841800000000
89,20.870400000000
90,20.858000000000
91,20.852400000000
92,20.882500000000
93,20.869100000000
94,20.907000000000
95,20.870300000000
96,20.874700000000
97,20.917700000000
98,20.903800000000
99,20.904700000000
100,20.897600000000
101,20.898100000000
102,22.439900000000
103,22.812100000000
104,21.057000000000
105,20.925400000000
106,20.890200000000
107,20.932100000000
108,20.918300000000
109,20.940900000000
110,20.931300000000
111,20.889600000000
112,20.917600000000
113,20.919400000000
114,20.946100000000
115,20.901300000000
116,20.939500000000
117,20.880700000000
118,20.918300000000
119,20.906500000000
120,20.938700000000
121,20.914900000000
122,20.875300000000
123,20.913300000000
124,20.919300000000
125,20.888000000000
126,20.847500000000
127,20.884300000000
128,20.897800000000
129,20.923900000000
130,20.887200000000
131,20.841600000000
132,20.899200000000
133,20.931000000000
134,20.952400000000
135,20.911200000000
136,20.904700000000
137,20.966200000000
138,20.960200000000
139,20.940100000000
140,20.905400000000
141,20.912500000000
142,20.961600000000
143,20.925000000000
144,20.895400000000
145,20.883900000000
146,20.888600000000
147,20.882900000000
148,20.861900000000
149,20.902100000000
150,20.875300000000
151,20.878400000000
152,20.892000000000
153,20.886000000000
154,20.889000000000
155,20.889400000000
156,20.894200000000
157,20.927600000000
158,20.913200000000
159,20.894800000000
160,20.916300000000
161,20.848300000000
162,20.899300000000
163,20.856000000000
164,20.886600000000
