Iteration,ET
0,21.517900000000
1,20.730300000000
2,20.664000000000
3,20.709700000000
4,20.788300000000
5,20.658900000000
6,20.604500000000
7,20.782200000000
8,20.535000000000
9,21.457300000000
10,20.735200000000
11,20.712700000000
12,20.750400000000
13,20.721500000000
14,20.734000000000
15,20.837600000000
16,20.754000000000
17,20.749700000000
18,20.732600000000
19,20.731600000000
20,20.778700000000
21,20.760500000000
22,20.771600000000
23,20.872500000000
24,20.716500000000
25,20.778100000000
26,20.785600000000
27,20.833900000000
28,20.748400000000
29,20.747800000000
30,20.783400000000
31,20.786300000000
32,20.794300000000
33,20.778400000000
34,20.708000000000
35,20.734100000000
36,20.755300000000
37,20.788800000000
38,20.758400000000
39,20.753600000000
40,21.589800000000
41,20.772200000000
42,20.959300000000
43,20.789900000000
44,20.854000000000
45,20.729800000000
46,20.778000000000
47,20.801200000000
48,20.778600000000
49,21.909700000000
50,20.821500000000
51,20.785300000000
52,20.798800000000
53,20.791000000000
54,20.764600000000
55,20.733200000000
56,20.743800000000
57,20.779400000000
58,20.799500000000
59,20.811400000000
60,20.779800000000
61,20.731500000000
62,20.759300000000
63,20.863100000000
64,20.748900000000
65,20.763700000000
66,20.857900000000
67,20.855600000000
68,20.817400000000
69,20.817700000000
70,20.752900000000
71,20.715200000000
72,20.707200000000
73,20.739000000000
74,20.731000000000
75,20.747800000000
76,20.724600000000
77,20.742700000000
78,20.743500000000
79,20.759200000000
80,20.848600000000
81,20.736100000000
82,20.730500000000
83,20.744300000000
84,20.766900000000
85,20.745300000000
86,20.758300000000
87,20.757200000000
88,20.717300000000
89,20.699300000000
90,22.052500000000
91,20.848700000000
92,20.845500000000
93,20.779500000000
94,20.746200000000
95,20.743700000000
96,20.794200000000
97,20.700600000000
98,20.775700000000
99,20.729100000000
100,20.693200000000
101,20.734600000000
102,20.713700000000
103,20.743800000000
104,20.735700000000
105,20.755500000000
106,20.737300000000
107,20.804000000000
108,20.726400000000
109,20.731900000000
110,20.739800000000
111,20.743300000000
112,20.756100000000
113,20.549000000000
114,20.568600000000
115,20.568900000000
116,20.647300000000
117,20.610400000000
118,20.642900000000
119,20.622600000000
120,20.704600000000
121,20.625400000000
122,20.638700000000
123,20.627700000000
124,20.657200000000
125,20.646900000000
126,20.647000000000
127,20.717900000000
128,20.645800000000
129,20.704800000000
130,20.743400000000
131,20.794600000000
132,20.803000000000
133,20.843300000000
134,20.791600000000
135,22.364800000000
136,20.802900000000
137,20.853400000000
138,20.876200000000
139,20.916100000000
140,20.544200000000
141,20.575200000000
142,20.547300000000
143,20.527900000000
144,20.539300000000
145,20.514500000000
